,household_key,revenue,recency,frequency,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment,received_campA_18,redeemed_campA_18,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,MEAT_spend
1369,2046,3.99,15,1,2,0,0,2,Low-value,0,0,,,,,3.99,
1370,1518,47.650000000000006,17,2,2,0,0,2,Low-value,0,0,2.79,,,,2.49,32.88
1371,1958,26.810000000000002,18,1,2,0,0,2,Low-value,0,0,10.34,,8.28,,,5.69
1372,1855,5.5,12,1,2,0,0,2,Low-value,0,0,5.5,,,,,
1373,1681,232.21000000000004,9,8,2,0,0,2,Low-value,0,0,138.28,13.26,10.72,43.2,5.96,11.21
1374,1404,181.0700000000001,7,9,2,0,0,2,Low-value,0,0,60.059999999999995,19.79,4.4799999999999995,,69.70999999999998,
1375,2330,163.28,12,1,2,0,0,2,Low-value,1,0,81.01999999999998,12.84,20.050000000000004,,27.47,
1376,71,65.28999999999999,14,4,2,0,0,2,Low-value,1,0,48.77,,3.49,,,7.46
1377,2485,55.930000000000014,11,5,2,0,0,2,Low-value,0,0,25.740000000000002,,,,22.709999999999997,
1378,1192,79.05000000000001,9,9,2,0,0,2,Low-value,0,0,51.629999999999995,15.92,,10.0,,
1379,1925,126.86999999999996,11,6,2,0,0,2,Low-value,1,0,60.74000000000001,4.59,15.27,,20.550000000000004,20.93
1380,2005,106.51,10,6,2,0,0,2,Low-value,0,0,68.87,6.34,0.67,,3.08,17.48
1381,1882,11.389999999999999,16,2,2,0,0,2,Low-value,0,0,2.98,,,,8.41,
1382,2277,13.81,9,1,2,0,0,2,Low-value,1,0,7.3100000000000005,,,,6.5,
1383,1880,52.59000000000001,8,4,2,0,0,2,Low-value,0,0,28.099999999999994,,,,15.200000000000001,
1384,2187,215.64,12,2,2,0,0,2,Low-value,0,0,114.94000000000001,,25.500000000000004,,,58.54
1385,62,43.33000000000001,8,5,2,0,0,2,Low-value,0,0,26.599999999999998,,9.74,,1.0,2.99
1386,2428,35.82,13,2,2,0,0,2,Low-value,0,0,3.99,,,27.0,4.83,
1387,2079,248.49000000000012,16,4,2,0,0,2,Low-value,1,0,93.38,,58.99,,14.94,64.53
1388,507,19.470000000000002,12,3,2,0,0,2,Low-value,0,0,9.8,,,,,
1389,1210,78.92,8,5,2,0,0,2,Low-value,0,0,28.96,,1.24,,48.72,
1390,1069,193.57000000000002,9,5,2,0,0,2,Low-value,0,0,99.07,,4.98,,45.959999999999994,27.090000000000003
1391,1269,143.89000000000001,8,7,2,0,0,2,Low-value,0,0,98.62999999999998,2.64,10.82,,26.810000000000002,
1392,1709,113.19,7,2,2,0,0,2,Low-value,0,0,81.97999999999999,,3.0700000000000003,,24.470000000000002,2.09
1393,688,219.90000000000006,15,1,2,0,0,2,Low-value,0,0,129.19,,34.44,,,17.78
1394,984,86.38,11,3,2,0,0,2,Low-value,1,0,74.19000000000001,,9.7,,,
1395,1120,55.250000000000014,18,5,2,0,0,2,Low-value,0,0,40.940000000000005,,3.75,,5.0,5.56
1396,199,142.93,15,6,2,0,0,2,Low-value,0,0,60.76000000000002,20.96,,,26.39,17.48
1397,1822,67.58999999999999,10,4,2,0,0,2,Low-value,0,0,26.230000000000004,,,,3.99,26.75
1398,1773,154.08999999999997,12,3,2,0,0,2,Low-value,0,0,54.4,9.0,9.82,,45.970000000000006,9.91
1399,1781,49.76000000000001,13,3,2,0,0,2,Low-value,1,0,2.49,,,,16.36,
1400,1392,83.25999999999999,9,3,2,0,0,2,Low-value,1,0,66.46999999999998,1.12,3.09,,1.5,6.09
1401,53,183.57000000000002,10,7,2,0,0,2,Low-value,0,0,95.62999999999998,6.05,8.7,23.33,39.870000000000005,
1402,1953,55.34,13,5,2,0,0,2,Low-value,1,0,18.16,5.99,,,6.290000000000001,14.25
1403,2101,197.48000000000005,8,3,2,0,0,2,Low-value,0,0,166.60000000000002,16.61,,,1.29,
1404,1593,88.22000000000003,10,3,2,0,0,2,Low-value,0,0,39.67000000000001,4.92,,,41.129999999999995,
1405,724,44.220000000000006,8,3,2,0,0,2,Low-value,0,0,5.39,,7.800000000000001,,17.16,9.88
1406,1596,207.74,7,3,2,0,0,2,Low-value,0,0,127.86999999999998,7.640000000000001,12.29,,45.17,
1407,369,19.26,8,3,2,0,0,2,Low-value,0,0,4.23,,,,1.69,7.07
1408,809,43.160000000000004,14,5,2,0,0,2,Low-value,0,0,15.98,7.98,3.99,,1.79,
1409,465,7.68,8,2,2,0,0,2,Low-value,0,0,1.09,,,,6.59,
1410,716,33.74,8,2,2,0,0,2,Low-value,0,0,4.48,3.99,5.78,,,
1411,274,57.900000000000006,12,4,2,0,0,2,Low-value,0,0,34.88,,1.42,,6.15,11.46
1412,723,188.94000000000003,14,3,2,0,0,2,Low-value,0,0,119.42,,25.47,,7.640000000000001,31.419999999999998
1413,1884,20.259999999999998,16,1,2,0,0,2,Low-value,0,0,6.99,,8.03,,5.24,
1414,153,146.64000000000004,12,7,2,0,0,2,Low-value,0,0,111.50999999999999,,0.99,,8.64,4.33
1415,266,135.54000000000002,9,3,2,0,0,2,Low-value,0,0,42.57,,4.18,30.91,27.54,14.88
1416,1589,16.869999999999997,14,3,2,0,0,2,Low-value,0,0,15.59,,1.28,,,
1417,460,65.99,9,4,2,0,0,2,Low-value,1,1,13.21,3.56,7.720000000000001,,23.38,
1418,2470,94.91000000000001,13,7,2,0,0,2,Low-value,1,0,20.27,,10.75,,42.23,
1419,228,116.00999999999999,7,9,2,0,0,2,Low-value,1,0,77.09,2.27,18.130000000000003,5.04,6.99,
1420,44,58.18000000000001,14,1,2,0,0,2,Low-value,0,0,16.63,3.99,,,1.59,
1421,82,26.01,7,4,2,0,0,2,Low-value,0,0,8.49,,,,,17.52
1422,1991,44.500000000000014,10,8,2,0,0,2,Low-value,0,0,18.92,,,13.0,5.49,3.09
1423,845,179.48000000000002,7,3,2,0,0,2,Low-value,1,0,114.62000000000003,,12.28,,43.650000000000006,2.43
1424,914,178.66000000000005,10,9,2,0,0,2,Low-value,0,0,94.55000000000001,12.21,6.23,,10.36,14.34
1425,2434,48.13,9,2,2,0,0,2,Low-value,0,0,15.96,,,,4.1899999999999995,10.5
1426,1871,35.31000000000001,13,2,2,0,0,2,Low-value,0,0,8.98,,12.969999999999999,,2.79,4.99
1427,1737,93.37,7,5,2,0,0,2,Low-value,0,0,69.60000000000001,,7.119999999999999,,7.5,2.48
1428,1348,29.42,16,1,2,0,0,2,Low-value,0,0,1.69,,12.25,,,
1429,108,128.51,7,5,2,0,0,2,Low-value,0,0,74.75000000000001,,17.42,,26.459999999999997,
1430,767,34.21,15,1,2,0,0,2,Low-value,0,0,17.25,10.46,,,,
1431,1597,45.87,13,5,2,0,0,2,Low-value,0,0,30.529999999999998,,7.140000000000001,,2.9699999999999998,5.23
1432,1766,178.50000000000003,14,8,2,0,0,2,Low-value,0,0,86.25,11.0,9.96,,26.5,7.55
1433,352,38.45,10,1,2,0,0,2,Low-value,0,0,,,,38.45,,
1434,2239,201.73000000000005,18,3,2,0,0,2,Low-value,0,0,90.37000000000002,,,,48.470000000000006,40.41
1435,1464,117.17999999999999,7,2,2,0,0,2,Low-value,1,0,69.90000000000002,,3.13,,1.5,14.69
1436,1194,115.12,14,4,2,0,0,2,Low-value,0,0,61.230000000000004,5.99,2.37,,,32.489999999999995
1437,2394,104.05999999999999,11,6,2,0,0,2,Low-value,0,0,70.17999999999999,1.99,4.48,,17.85,5.57
1438,2311,46.72,17,3,2,0,0,2,Low-value,0,0,26.73,,,,,
1439,1384,125.54,15,4,2,0,0,2,Low-value,0,0,90.73,7.99,6.970000000000001,,1.99,15.36
1440,1257,8.780000000000001,7,1,2,0,0,2,Low-value,0,0,8.780000000000001,,,,,
1441,339,12.15,7,3,2,0,0,2,Low-value,1,0,12.15,,,,,
1442,1090,77.73999999999997,10,2,2,0,0,2,Low-value,0,0,39.61,,19.529999999999998,,3.99,6.33
1443,772,3.02,18,3,2,0,0,2,Low-value,0,0,2.0100000000000002,,0.76,,0.25,
1444,836,34.629999999999995,13,1,2,0,0,2,Low-value,0,0,9.98,,,,18.650000000000002,
1445,103,47.24,8,5,2,0,0,2,Low-value,0,0,23.87,,2.79,,20.58,
1446,344,90.26999999999998,13,2,2,0,0,2,Low-value,0,0,81.93999999999998,,2.16,,6.17,
1447,1522,163.28999999999996,9,3,2,0,0,2,Low-value,0,0,92.34999999999998,13.7,0.89,,21.91,29.45
1448,1310,60.96999999999999,13,4,2,0,0,2,Low-value,0,0,27.639999999999997,,9.32,,,14.860000000000001
1449,1658,55.49,14,6,2,0,0,2,Low-value,0,0,40.660000000000004,,4.45,,4.49,2.9
1450,824,189.54999999999998,16,8,2,0,0,2,Low-value,0,0,142.03,,13.680000000000001,,7.87,17.49
1451,970,110.45,17,2,2,0,0,2,Low-value,0,0,63.03000000000001,,,20.0,5.67,
1452,1930,22.33,12,2,2,0,0,2,Low-value,1,0,15.459999999999999,,,,,6.87
1453,1514,227.01000000000002,16,4,2,0,0,2,Low-value,0,0,172.0600000000001,,31.239999999999995,,,
1454,2273,144.32,14,5,2,0,0,2,Low-value,0,0,59.480000000000004,,2.0,,40.64,
1455,1413,36.83,18,6,2,0,0,2,Low-value,0,0,27.91,,0.5,,,8.42
1456,1440,192.05999999999997,14,6,2,0,0,2,Low-value,1,0,122.58,8.59,8.66,10.04,1.69,22.04
1457,573,52.580000000000005,17,4,2,0,0,2,Low-value,0,0,30.530000000000005,3.99,,,12.27,5.79
1458,2348,49.78,12,1,2,0,0,2,Low-value,0,0,35.849999999999994,,13.93,,,
1459,1860,63.470000000000006,13,7,2,0,0,2,Low-value,1,0,39.33,,3.8,,5.0,11.34
1460,717,13.030000000000001,16,2,2,0,0,2,Low-value,0,0,8.129999999999999,4.9,,,,
1461,422,118.39,17,3,2,0,0,2,Low-value,0,0,57.190000000000005,,9.139999999999999,,31.810000000000002,16.26
1462,1696,230.63000000000005,9,6,2,0,0,2,Low-value,1,0,103.18999999999997,4.16,10.66,,86.61000000000001,
1463,1054,104.43,10,5,2,0,0,2,Low-value,0,0,75.02999999999999,,6.05,,10.170000000000002,2.11
1464,941,47.57,7,5,2,0,0,2,Low-value,1,0,40.22,,,,4.37,
1465,1992,92.15999999999997,15,3,2,0,0,2,Low-value,0,0,64.48,4.29,,,15.399999999999999,
1466,2211,206.36999999999992,7,7,2,0,0,2,Low-value,1,0,147.20999999999995,19.72,12.51,,4.49,7.31
1467,16,24.05,14,2,2,0,0,2,Low-value,0,0,22.05,,,,,
1468,137,43.73,16,3,2,0,0,2,Low-value,0,0,37.39,,6.340000000000001,,,
1469,486,64.97,16,2,2,0,0,2,Low-value,0,0,30.009999999999994,,4.67,15.0,6.890000000000001,6.41
1470,439,44.160000000000004,13,3,2,0,0,2,Low-value,0,0,40.77,,2.1500000000000004,,0.25,
1471,2196,81.50000000000001,8,6,2,0,0,2,Low-value,0,0,41.309999999999995,2.23,8.76,,18.48,6.73
1472,1814,157.88999999999996,11,2,2,0,0,2,Low-value,1,0,92.45,,13.99,,12.98,13.75
1473,1791,211.08999999999997,7,9,2,0,0,2,Low-value,1,0,81.62,6.99,2.5700000000000003,34.46,33.87,21.009999999999998
1474,1736,21.269999999999996,12,3,2,0,0,2,Low-value,0,0,11.0,,,,8.280000000000001,
1475,852,109.07000000000002,9,7,2,0,0,2,Low-value,1,0,48.91999999999999,9.99,18.169999999999998,,31.990000000000002,
1476,1894,111.73999999999998,16,5,2,0,0,2,Low-value,1,0,61.06,,,25.09,0.6,
1477,2108,82.62999999999998,11,7,2,0,0,2,Low-value,1,0,39.489999999999995,,7.94,,14.99,16.23
1478,1273,49.910000000000004,9,3,2,0,0,2,Low-value,0,0,32.21999999999999,,9.58,,1.0,2.61
1479,180,160.63999999999996,7,4,2,0,0,2,Low-value,0,0,98.78999999999998,,3.48,,7.98,32.580000000000005
1480,1049,50.860000000000014,10,4,2,0,0,2,Low-value,0,0,20.689999999999998,,9.99,,,16.19
1481,4,119.39,15,3,2,0,0,2,Low-value,0,0,59.32000000000001,7.98,,,43.800000000000004,
1482,9,185.25000000000003,10,3,2,0,0,2,Low-value,0,0,124.23999999999997,,11.77,,9.41,18.85
1483,2010,27.259999999999998,7,2,2,0,0,2,Low-value,0,0,15.770000000000001,,0.5,,,
1484,2216,61.52,16,3,2,0,0,2,Low-value,0,0,45.169999999999995,,,,,3.47
1485,546,219.64000000000004,9,5,2,0,0,2,Low-value,1,1,95.63999999999999,,2.37,31.56,43.0,7.82
1486,1449,26.300000000000004,17,5,2,0,0,2,Low-value,0,0,20.310000000000002,,,,,
1487,1221,67.92000000000002,9,2,2,0,0,2,Low-value,0,0,35.5,,4.48,,7.96,
1488,2169,49.50000000000001,15,2,2,0,0,2,Low-value,0,0,20.32,6.16,20.53,,,
1489,1209,102.19,15,4,2,0,0,2,Low-value,0,0,15.16,13.77,,,31.47,
1490,2323,30.08,12,2,2,0,0,2,Low-value,0,0,,,,30.08,,
1491,837,62.17999999999999,9,2,2,0,0,2,Low-value,0,0,54.28999999999999,,6.4,,1.49,
1492,2138,152.5099999999999,9,3,2,0,0,2,Low-value,0,0,95.17000000000002,,2.37,,16.47,4.28
1493,1543,157.60999999999999,8,2,2,0,0,2,Low-value,0,0,106.09,,,,15.84,15.200000000000001
1494,296,44.209999999999994,13,4,2,0,0,2,Low-value,0,0,24.589999999999996,,2.68,10.0,3.94,
1495,1249,98.53000000000003,8,2,2,0,0,2,Low-value,0,0,65.79,,9.33,,3.8299999999999996,11.31
1496,1227,229.85,15,4,2,0,0,2,Low-value,1,0,91.31,4.06,20.58,,79.83,17.79
1497,268,68.52,8,2,2,0,0,2,Low-value,0,0,61.940000000000005,,,,,
1498,47,80.32,10,6,2,0,0,2,Low-value,1,0,20.97,,,,18.419999999999998,
1499,2369,241.82,18,8,2,0,0,2,Low-value,1,0,159.37000000000003,6.99,19.72,20.12,3.1799999999999997,
1500,23,215.25000000000009,7,9,2,0,0,2,Low-value,1,0,144.5,5.6899999999999995,13.48,,45.72,1.47
1501,1047,128.63000000000002,10,5,2,0,0,2,Low-value,0,0,38.11,,8.09,,42.39,21.880000000000003
1502,721,37.88,16,3,2,0,0,2,Low-value,0,0,24.900000000000002,,,,4.99,
1503,33,46.49000000000001,7,3,2,0,0,2,Low-value,0,0,26.57,,,,1.0,13.93
1504,450,171.69000000000003,7,6,2,0,0,2,Low-value,1,0,73.66,17.560000000000002,4.390000000000001,,36.42,25.38
1505,978,222.63000000000002,12,5,2,0,0,2,Low-value,1,0,115.43999999999997,3.99,17.84,,54.60000000000001,15.790000000000001
1506,1625,210.83000000000013,12,9,2,0,0,2,Low-value,0,0,124.5300000000001,13.56,5.98,,21.950000000000003,10.85
1507,625,65.5,11,2,2,0,0,2,Low-value,0,0,29.740000000000002,8.68,1.98,,7.279999999999999,
1508,155,84.16999999999999,14,4,2,0,0,2,Low-value,0,0,54.10999999999999,3.49,,,13.59,
1509,2117,123.24000000000002,11,5,2,0,0,2,Low-value,1,0,73.05000000000003,19.490000000000002,3.93,,13.29,6.739999999999999
1510,1177,52.15,7,2,2,0,0,2,Low-value,0,0,2.79,4.59,8.66,,9.99,
1511,1152,84.05,12,3,2,0,0,2,Low-value,0,0,55.480000000000004,,,,20.549999999999997,
1512,797,151.85000000000002,8,6,2,0,0,2,Low-value,1,0,99.12000000000002,8.58,13.58,,23.049999999999997,4.53
1513,680,243.76999999999995,9,8,2,0,0,2,Low-value,1,0,178.05,,16.409999999999997,,4.24,16.24
1514,754,127.71,18,4,2,0,0,2,Low-value,0,0,66.19000000000001,3.89,21.67,,27.589999999999996,
1515,2236,72.45,7,7,2,0,0,2,Low-value,1,0,17.86,,1.15,,31.46,
1516,1456,4.19,13,1,2,0,0,2,Low-value,0,0,4.19,,,,,
1517,1399,167.64000000000001,8,4,2,0,0,2,Low-value,0,0,54.84000000000001,,22.56,,7.78,
1518,508,170.64999999999998,10,6,2,0,0,2,Low-value,0,0,81.93999999999998,9.42,2.69,,38.379999999999995,9.9
1519,1381,2.99,10,1,2,0,0,2,Low-value,0,0,2.99,,,,,
1520,1100,39.11,11,3,2,0,0,2,Low-value,0,0,13.45,,5.66,20.0,,
1521,2388,255.1100000000002,14,8,2,0,0,2,Low-value,0,0,114.15999999999998,1.2,,,97.29999999999994,21.66
1522,2494,154.63,7,3,2,0,0,2,Low-value,1,1,103.44999999999997,12.52,5.95,,24.78,2.84
1523,977,87.4,17,3,2,0,0,2,Low-value,0,0,47.74,,,,24.019999999999996,2.98
1524,2230,203.1899999999999,13,7,2,0,0,2,Low-value,0,0,114.64999999999998,3.0,13.459999999999999,,36.089999999999996,10.370000000000001
1525,129,42.10999999999999,13,4,2,0,0,2,Low-value,0,0,25.870000000000005,,7.460000000000001,,1.79,
1526,109,231.3300000000001,11,8,2,0,0,2,Low-value,1,0,148.62999999999994,,39.22000000000001,,5.49,19.54
1527,757,159.16000000000003,7,3,2,0,0,2,Low-value,0,0,55.04,,0.92,,48.1,24.88
1528,458,102.00999999999998,7,9,2,0,0,2,Low-value,1,1,68.94999999999999,,3.67,,2.5,26.89
1529,441,166.45000000000002,8,6,2,0,0,2,Low-value,0,0,74.49000000000001,18.76,34.370000000000005,,1.79,8.7
1530,537,119.45,11,4,2,0,0,2,Low-value,0,0,32.290000000000006,11.97,6.99,,66.00000000000001,2.2
1531,549,28.659999999999997,9,2,2,0,0,2,Low-value,1,0,17.75,8.33,,,2.58,
1532,1964,108.58999999999997,9,4,2,0,0,2,Low-value,1,0,65.9,4.99,8.620000000000001,,5.1899999999999995,14.399999999999999
1533,1335,87.57999999999998,11,2,2,0,0,2,Low-value,0,0,42.370000000000005,7.99,6.9399999999999995,,3.5,
1534,1446,97.89999999999998,7,2,2,0,0,2,Low-value,1,0,62.879999999999995,,11.9,,,
1535,1578,233.0,14,6,2,0,0,2,Low-value,1,0,152.79,5.99,0.79,,10.129999999999999,36.11
1536,2474,45.63999999999999,15,5,2,0,0,2,Low-value,0,0,36.81999999999999,,3.8200000000000003,,5.0,
1537,1265,102.08999999999999,11,4,2,0,0,2,Low-value,1,0,63.35000000000001,7.73,10.55,,8.47,
1538,1171,28.21,18,4,2,0,0,2,Low-value,0,0,18.979999999999997,,1.55,,7.68,
1539,1283,17.55,11,3,2,0,0,2,Low-value,0,0,10.879999999999999,,1.67,,,
1540,1984,8.0,14,2,2,0,0,2,Low-value,0,0,8.0,,,,,
1541,2052,3.0,51,1,0,0,0,0,Low-value,0,0,,,,,3.0,
1542,1617,214.51999999999998,51,4,0,0,0,0,Low-value,1,0,123.77,,5.65,,14.91,31.450000000000003
1543,1913,168.97000000000003,52,2,0,0,0,0,Low-value,0,0,15.58,,1.49,,129.99,21.91
1544,1238,118.77000000000001,42,1,0,0,0,0,Low-value,0,0,78.88,,6.390000000000001,,5.83,8.969999999999999
1545,2362,3.99,53,1,0,0,0,0,Low-value,0,0,,,,,3.99,
1546,827,2.19,53,1,0,0,0,0,Low-value,0,0,2.19,,,,,
1547,2473,71.88,39,2,0,0,0,0,Low-value,0,0,5.18,,,,17.380000000000003,
1548,2218,9.19,40,1,0,0,0,0,Low-value,0,0,9.19,,,,,
1549,965,94.44,35,1,0,0,0,0,Low-value,0,0,54.990000000000016,,,,,27.520000000000003
1550,918,20.0,37,2,0,0,0,0,Low-value,1,0,,,,20.0,,
1551,884,33.330000000000005,52,1,0,0,0,0,Low-value,0,0,20.35,,,,12.98,
1552,2414,14.9,42,1,0,0,0,0,Low-value,0,0,4.49,,4.18,,3.99,
1553,905,19.71,38,1,0,0,0,0,Low-value,0,0,10.99,,,,8.72,
1554,994,63.68000000000001,51,1,0,0,0,0,Low-value,0,0,30.54,,,,,19.46
1555,1372,109.47999999999999,46,1,0,0,0,0,Low-value,0,0,75.85,9.620000000000001,7.26,,16.75,
1556,813,161.89999999999998,36,2,0,0,0,0,Low-value,0,0,87.93,7.98,18.489999999999995,,7.46,25.07
1557,1793,150.35,52,1,0,0,0,0,Low-value,1,0,92.19000000000001,,5.75,,,12.079999999999998
1558,168,15.870000000000001,49,1,0,0,0,0,Low-value,0,0,8.88,6.99,,,,
1559,1465,84.21,35,4,0,0,0,0,Low-value,0,0,51.530000000000015,,1.04,,13.959999999999999,1.99
1560,902,21.98,36,1,0,0,0,0,Low-value,0,0,19.98,,,,2.0,
1561,2027,58.35000000000001,35,1,0,0,0,0,Low-value,1,0,43.36000000000001,,,,,
1562,1355,52.41,36,1,0,0,0,0,Low-value,0,0,31.17,,2.04,,1.89,17.31
1563,1771,85.78,50,1,0,0,0,0,Low-value,0,0,,2.59,11.719999999999999,,,
1564,1780,38.94,35,1,0,0,0,0,Low-value,0,0,5.23,,2.39,,,29.32
1565,2391,35.61,35,2,0,0,0,0,Low-value,1,0,11.03,7.08,6.02,,2.0,
1566,1951,69.96999999999998,40,1,0,0,0,0,Low-value,0,0,55.88,,6.61,,1.69,
1567,1669,14.98,35,1,0,0,0,0,Low-value,0,0,1.0,,,,,
1568,146,65.49000000000001,36,2,0,0,0,0,Low-value,0,0,22.509999999999998,,,22.0,,
1569,616,20.060000000000002,37,1,0,0,0,0,Low-value,0,0,1.38,,,,3.69,
1570,571,154.44,37,2,0,0,0,0,Low-value,0,0,69.21000000000001,,9.58,,4.9399999999999995,9.35
1571,476,1.5,38,1,0,0,0,0,Low-value,0,0,,,,,1.5,
1572,963,38.47,54,1,0,0,0,0,Low-value,0,0,30.060000000000002,,5.08,,3.33,
1573,1877,213.90999999999994,43,4,0,0,0,0,Low-value,0,0,95.66,11.98,2.99,,11.670000000000002,80.23
1574,2382,7.68,40,1,0,0,0,0,Low-value,0,0,7.68,,,,,
1575,229,11.8,37,1,0,0,0,0,Low-value,0,0,5.58,,6.22,,,
1576,1410,31.1,38,1,0,0,0,0,Low-value,0,0,25.430000000000003,,,,5.67,
1577,1482,35.74,47,2,0,0,0,0,Low-value,0,0,19.140000000000004,,4.0,,,12.6
1578,167,92.44,35,1,0,0,0,0,Low-value,0,0,58.0,,,,16.18,
1579,2157,26.839999999999996,44,1,0,0,0,0,Low-value,0,0,19.58,,,,4.27,
1580,642,26.97,55,1,0,0,0,0,Low-value,1,0,,,,,26.97,
1581,1416,33.77,36,1,0,0,0,0,Low-value,0,0,18.490000000000002,,6.28,,,
1582,395,52.449999999999996,39,3,0,0,0,0,Low-value,0,0,22.28,14.48,,,15.690000000000001,
1583,2355,4.7,37,1,0,0,0,0,Low-value,0,0,4.7,,,,,
1584,555,13.34,41,1,0,0,0,0,Low-value,0,0,,,,,13.34,
1585,76,2.5,43,1,0,0,0,0,Low-value,0,0,2.5,,,,,
1586,181,33.36,50,1,0,0,0,0,Low-value,0,0,,,,,21.479999999999997,
1587,267,9.85,40,1,0,0,0,0,Low-value,0,0,1.5,,,,8.35,
1588,607,5.99,44,2,0,0,0,0,Low-value,1,0,5.99,,,,,
1589,834,1.0,48,1,0,0,0,0,Low-value,0,0,,,,,1.0,
1590,472,50.89999999999999,50,3,0,0,0,0,Low-value,1,0,3.08,,,,47.81999999999999,
1591,1115,17.98,51,1,0,0,0,0,Low-value,0,0,17.98,,,,,
1592,557,97.11000000000001,36,1,0,0,0,0,Low-value,0,0,24.96,,5.68,,63.47999999999999,
1593,1013,7.86,53,1,0,0,0,0,Low-value,0,0,3.88,,3.98,,,
1594,802,90.69,48,1,0,0,0,0,Low-value,1,0,55.23,,0.58,,8.95,25.93
1595,382,11.959999999999999,47,1,0,0,0,0,Low-value,0,0,2.0,9.18,,,,
1596,921,11.370000000000001,37,2,0,0,0,0,Low-value,0,0,11.370000000000001,,,,,
1597,202,96.99999999999999,41,4,0,0,0,0,Low-value,0,0,47.87,,2.99,,44.65,
1598,619,75.44999999999999,37,1,0,0,0,0,Low-value,0,0,58.959999999999994,,16.490000000000002,,,
1599,1153,64.81,43,1,0,0,0,0,Low-value,0,0,27.69,,8.65,,9.75,
1600,1799,12.98,47,1,0,0,0,0,Low-value,0,0,,,,,12.98,
1601,748,56.84999999999999,40,4,0,0,0,0,Low-value,1,0,54.09999999999999,,,,0.5,2.25
1602,124,9.3,45,1,0,0,0,0,Low-value,0,0,5.46,,,,3.84,
1603,1477,10.559999999999999,43,1,0,0,0,0,Low-value,0,0,5.97,4.59,,,,
1604,1825,5.39,49,1,0,0,0,0,Low-value,0,0,5.39,,,,,
1605,1118,11.98,47,1,0,0,0,0,Low-value,0,0,11.98,,,,,
1606,1908,10.030000000000001,54,1,0,0,0,0,Low-value,0,0,5.99,,4.04,,,
1607,1176,35.96,51,1,0,0,0,0,Low-value,0,0,,,,,,
1608,2253,6.64,36,2,0,0,0,0,Low-value,0,0,6.64,,,,,
1609,169,7.3100000000000005,35,1,0,0,0,0,Low-value,0,0,2.99,,,,1.32,
1610,1959,41.0,52,1,0,0,0,0,Low-value,0,0,,,,,,
1611,980,13.49,41,1,0,0,0,0,Low-value,0,0,5.0,8.49,,,,
1612,1963,102.89999999999998,42,1,0,0,0,0,Low-value,0,0,59.449999999999996,,11.09,,3.34,4.47
1613,1632,20.0,46,1,0,0,0,0,Low-value,0,0,,,,20.0,,
1614,21,138.56,38,2,0,0,0,0,Low-value,0,0,114.46000000000002,,7.82,,1.98,3.98
1615,726,75.07000000000002,46,3,0,0,0,0,Low-value,1,0,49.230000000000004,3.99,10.61,,1.9900000000000002,5.25
1616,1909,68.11000000000001,44,2,0,0,0,0,Low-value,0,0,30.12,,,,2.79,23.02
1617,892,41.59,37,2,0,0,0,0,Low-value,0,0,30.56999999999999,,1.77,,,4.26
1618,1403,7.370000000000001,50,1,0,0,0,0,Low-value,1,0,7.370000000000001,,,,,
1619,453,7.18,40,1,0,0,0,0,Low-value,0,0,7.18,,,,,
1620,1608,85.47000000000001,53,1,0,0,0,0,Low-value,0,0,46.339999999999996,,15.95,,,23.18
1621,565,18.65,51,1,0,0,0,0,Low-value,0,0,,,3.66,,,
1622,423,10.870000000000001,53,1,0,0,0,0,Low-value,0,0,6.87,,4.0,,,
1623,1983,88.05000000000001,36,1,0,0,0,0,Low-value,0,0,37.78,,25.99,,24.28,
1624,1311,145.17,35,2,0,0,0,0,Low-value,0,0,79.76999999999998,,16.16,,,37.25
1625,1038,5.609999999999999,44,3,0,0,0,0,Low-value,1,0,4.819999999999999,,,,,
1626,2419,18.91,38,2,0,0,0,0,Low-value,0,0,13.91,,5.0,,,
1627,1682,10.76,54,1,0,0,0,0,Low-value,0,0,1.99,,,,,
1628,589,4.19,47,1,0,0,0,0,Low-value,0,0,4.19,,,,,
1629,1583,44.12,51,3,0,0,0,0,Low-value,0,0,10.49,,1.99,,11.34,5.61
1630,880,5.96,38,1,0,0,0,0,Low-value,0,0,5.96,,,,,
1631,5,13.25,53,2,0,0,0,0,Low-value,0,0,9.98,,,,1.27,
1632,1750,70.04,54,1,0,0,0,0,Low-value,0,0,30.520000000000003,,5.08,,19.25,15.190000000000001
1633,312,124.17,38,1,0,0,0,0,Low-value,0,0,72.91999999999999,5.29,,,25.97,
1634,1539,6.47,35,2,0,0,0,0,Low-value,0,0,3.9799999999999995,,,,2.49,
1635,1408,17.91,45,1,0,0,0,0,Low-value,1,0,14.57,,,,3.34,
1636,966,37.75,37,1,0,0,0,0,Low-value,0,0,7.79,,,,14.97,14.99
1637,1398,30.71,36,2,0,0,0,0,Low-value,0,0,17.07,,,,,9.649999999999999
1638,881,57.50000000000002,54,2,0,0,0,0,Low-value,1,0,38.18,,0.99,,13.84,1.99
1639,1334,117.58,36,9,0,0,0,0,Low-value,0,0,78.21999999999997,3.99,9.6,,15.25,3.85
1640,547,36.05,39,2,0,0,0,0,Low-value,0,0,6.67,10.23,5.36,,13.790000000000001,
